哺	3505		10	3	0.0004522%	661578	99.72%	3	0.73%
哮	3506		10	3	0.0004522%	661581	99.72%	3	0.73%
哽	3507		10	3	0.0004522%	661584	99.72%	3	0.73%
喱	3508		12	3	0.0004522%	661587	99.72%	3	0.73%
嗟	3509		13	3	0.0004522%	661590	99.72%	3	0.73%
嚎	3510		17	3	0.0004522%	661593	99.72%	3	0.73%
囪	3511		7	3	0.0004522%	661596	99.72%	3	0.73%
囹	3512		8	3	0.0004522%	661599	99.72%	3	0.73%
囿	3513		9	3	0.0004522%	661602	99.72%	3	0.73%
圄	3514		10	3	0.0004522%	661605	99.72%	3	0.73%
圜	3515		16	3	0.0004522%	661608	99.72%	3	0.73%
坍	3516		7	3	0.0004522%	661611	99.72%	3	0.73%
坷	3517		8	3	0.0004522%	661614	99.72%	3	0.73%
垣	3518		9	3	0.0004522%	661617	99.72%	3	0.73%
壼	3519		13	3	0.0004522%	661620	99.72%	3	0.73%
妃	3520		6	3	0.0004522%	661623	99.72%	1	0.24%
妾	3521		8	3	0.0004522%	661626	99.72%	3	0.73%
婪	3522		11	3	0.0004522%	661629	99.72%	3	0.73%
娼	3523		11	3	0.0004522%	661632	99.72%	2	0.49%
婷	3524		12	3	0.0004522%	661635	99.72%	2	0.49%
嫖	3525		14	3	0.0004522%	661638	99.72%	3	0.73%
孀	3526		20	3	0.0004522%	661641	99.73%	3	0.73%
孜	3527		7	3	0.0004522%	661644	99.73%	2	0.49%
宛	3528		8	3	0.0004522%	661647	99.73%	3	0.73%
寐	3529		12	3	0.0004522%	661650	99.73%	3	0.73%
屎	3530		9	3	0.0004522%	661653	99.73%	3	0.73%
屹	3531		6	3	0.0004522%	661656	99.73%	3	0.73%
嶄	3532		14	3	0.0004522%	661659	99.73%	3	0.73%
巍	3533		21	3	0.0004522%	661662	99.73%	2	0.49%
巢	3534		11	3	0.0004522%	661665	99.73%	3	0.73%
庶	3535		11	3	0.0004522%	661668	99.73%	3	0.73%
彊	3536		16	3	0.0004522%	661671	99.73%	3	0.73%
彝	3537		18	3	0.0004522%	661674	99.73%	1	0.24%
彪	3538		11	3	0.0004522%	661677	99.73%	3	0.73%
徉	3539		9	3	0.0004522%	661680	99.73%	3	0.73%
徜	3540		11	3	0.0004522%	661683	99.73%	3	0.73%
徬	3541		13	3	0.0004522%	661686	99.73%	3	0.73%
忱	3542		7	3	0.0004522%	661689	99.73%	3	0.73%
忑	3543		7	3	0.0004522%	661692	99.73%	3	0.73%
惻	3544		12	3	0.0004522%	661695	99.73%	3	0.73%
慫	3545		15	3	0.0004522%	661698	99.73%	3	0.73%
憩	3546		16	3	0.0004522%	661701	99.73%	3	0.73%
戌	3547		6	3	0.0004522%	661704	99.73%	1	0.24%
戮	3548		15	3	0.0004522%	661707	99.74%	2	0.49%
戳	3549		18	3	0.0004522%	661710	99.74%	2	0.49%
捍	3550		10	3	0.0004522%	661713	99.74%	3	0.73%
揍	3551		12	3	0.0004522%	661716	99.74%	3	0.73%
搗	3552		13	3	0.0004522%	661719	99.74%	3	0.73%
搥	3553		13	3	0.0004522%	661722	99.74%	3	0.73%
斡	3554		14	3	0.0004522%	661725	99.74%	3	0.73%
斧	3555		8	3	0.0004522%	661728	99.74%	3	0.73%
昭	3556		9	3	0.0004522%	661731	99.74%	3	0.73%
暉	3557		13	3	0.0004522%	661734	99.74%	3	0.73%
暱	3558		15	3	0.0004522%	661737	99.74%	3	0.73%
曦	3559		20	3	0.0004522%	661740	99.74%	1	0.24%
杳	3560		8	3	0.0004522%	661743	99.74%	3	0.73%
栓	3561		10	3	0.0004522%	661746	99.74%	1	0.24%
槐	3562		14	3	0.0004522%	661749	99.74%	2	0.49%
槳	3563		15	3	0.0004522%	661752	99.74%	3	0.73%
欖	3564		25	3	0.0004522%	661755	99.74%	3	0.73%
殛	3565		13	3	0.0004522%	661758	99.74%	1	0.24%
殤	3566		15	3	0.0004522%	661761	99.74%	1	0.24%
毓	3567		13	3	0.0004522%	661764	99.74%	2	0.49%
氓	3568		8	3	0.0004522%	661767	99.74%	3	0.73%
沁	3569		7	3	0.0004522%	661770	99.74%	3	0.73%
沌	3570		7	3	0.0004522%	661773	99.75%	3	0.73%
沃	3571		7	3	0.0004522%	661776	99.75%	3	0.73%
沼	3572		8	3	0.0004522%	661779	99.75%	3	0.73%
泯	3573		8	3	0.0004522%	661782	99.75%	3	0.73%
浙	3574		10	3	0.0004522%	661785	99.75%	3	0.73%
渦	3575		12	3	0.0004522%	661788	99.75%	3	0.73%
溯	3576		13	3	0.0004522%	661791	99.75%	3	0.73%
滸	3577		14	3	0.0004522%	661794	99.75%	2	0.49%
滕	3578		15	3	0.0004522%	661797	99.75%	3	0.73%
瀏	3579		18	3	0.0004522%	661800	99.75%	2	0.49%
瀚	3580		19	3	0.0004522%	661803	99.75%	3	0.73%
炆	3581		8	3	0.0004522%	661806	99.75%	3	0.73%
烽	3582		11	3	0.0004522%	661809	99.75%	3	0.73%
焰	3583		12	3	0.0004522%	661812	99.75%	3	0.73%
熊	3584		14	3	0.0004522%	661815	99.75%	3	0.73%
熨	3585		15	3	0.0004522%	661818	99.75%	2	0.49%
爿	3586		4	3	0.0004522%	661821	99.75%	2	0.49%
犁	3587		11	3	0.0004522%	661824	99.75%	3	0.73%
猿	3588		13	3	0.0004522%	661827	99.75%	2	0.49%
琉	3589		10	3	0.0004522%	661830	99.75%	3	0.73%
瑙	3590		13	3	0.0004522%	661833	99.75%	2	0.49%
瑂	3591		13	3	0.0004522%	661836	99.75%	1	0.24%
璧	3592		18	3	0.0004522%	661839	99.76%	3	0.73%
畝	3593		10	3	0.0004522%	661842	99.76%	3	0.73%
畦	3594		11	3	0.0004522%	661845	99.76%	2	0.49%
疤	3595		9	3	0.0004522%	661848	99.76%	3	0.73%
疵	3596		11	3	0.0004522%	661851	99.76%	3	0.73%
癒	3597		18	3	0.0004522%	661854	99.76%	3	0.73%
癥	3598		20	3	0.0004522%	661857	99.76%	3	0.73%
皓	3599		12	3	0.0004522%	661860	99.76%	3	0.73%
眯	3600		11	3	0.0004522%	661863	99.76%	3	0.73%
睞	3601		13	3	0.0004522%	661866	99.76%	3	0.73%
睬	3602		13	3	0.0004522%	661869	99.76%	3	0.73%
睨	3603		13	3	0.0004522%	661872	99.76%	3	0.73%
瞟	3604		16	3	0.0004522%	661875	99.76%	2	0.49%
瞼	3605		18	3	0.0004522%	661878	99.76%	3	0.73%
矯	3606		17	3	0.0004522%	661881	99.76%	3	0.73%
砵	3607		10	3	0.0004522%	661884	99.76%	3	0.73%
碘	3608		13	3	0.0004522%	661887	99.76%	2	0.49%
磕	3609		15	3	0.0004522%	661890	99.76%	2	0.49%
礁	3610		17	3	0.0004522%	661893	99.76%	3	0.73%
祇	3611		8	3	0.0004522%	661896	99.76%	3	0.73%
祗	3612		9	3	0.0004522%	661899	99.76%	2	0.49%
稠	3613		13	3	0.0004522%	661902	99.76%	3	0.73%
稔	3614		13	3	0.0004522%	661905	99.77%	3	0.73%
稟	3615		13	3	0.0004522%	661908	99.77%	1	0.24%
窟	3616		13	3	0.0004522%	661911	99.77%	2	0.49%
窣	3617		13	3	0.0004522%	661914	99.77%	2	0.49%
笈	3618		10	3	0.0004522%	661917	99.77%	2	0.49%
笠	3619		11	3	0.0004522%	661920	99.77%	2	0.49%
笫	3620		11	3	0.0004522%	661923	99.77%	3	0.73%
筐	3621		12	3	0.0004522%	661926	99.77%	2	0.49%
筍	3622		12	3	0.0004522%	661929	99.77%	2	0.49%
箸	3623		14	3	0.0004522%	661932	99.77%	3	0.73%
篆	3624		15	3	0.0004522%	661935	99.77%	3	0.73%
籟	3625		22	3	0.0004522%	661938	99.77%	2	0.49%
紈	3626		9	3	0.0004522%	661941	99.77%	3	0.73%
紓	3627		10	3	0.0004522%	661944	99.77%	3	0.73%
絳	3628		12	3	0.0004522%	661947	99.77%	2	0.49%
緋	3629		14	3	0.0004522%	661950	99.77%	2	0.49%
締	3630		15	3	0.0004522%	661953	99.77%	3	0.73%
緬	3631		15	3	0.0004522%	661956	99.77%	3	0.73%
緞	3632		15	3	0.0004522%	661959	99.77%	2	0.49%
縝	3633		16	3	0.0004522%	661962	99.77%	3	0.73%
繚	3634		18	3	0.0004522%	661965	99.77%	3	0.73%
缸	3635		9	3	0.0004522%	661968	99.77%	3	0.73%
罄	3636		17	3	0.0004522%	661971	99.78%	2	0.49%
羔	3637		10	3	0.0004522%	661974	99.78%	2	0.49%
翳	3638		17	3	0.0004522%	661977	99.78%	3	0.73%
耆	3639		10	3	0.0004522%	661980	99.78%	2	0.49%
肋	3640		6	3	0.0004522%	661983	99.78%	3	0.73%
胱	3641		10	3	0.0004522%	661986	99.78%	2	0.49%
腎	3642		12	3	0.0004522%	661989	99.78%	3	0.73%
腮	3643		13	3	0.0004522%	661992	99.78%	3	0.73%
腩	3644		13	3	0.0004522%	661995	99.78%	3	0.73%
臀	3645		17	3	0.0004522%	661998	99.78%	3	0.73%
臾	3646		8	3	0.0004522%	662001	99.78%	3	0.73%
舵	3647		11	3	0.0004522%	662004	99.78%	3	0.73%
艙	3648		16	3	0.0004522%	662007	99.78%	3	0.73%
茅	3649		9	3	0.0004522%	662010	99.78%	2	0.49%
茁	3650		9	3	0.0004522%	662013	99.78%	3	0.73%
茹	3651		10	3	0.0004522%	662016	99.78%	2	0.49%
莠	3652		11	3	0.0004522%	662019	99.78%	2	0.49%
菠	3653		12	3	0.0004522%	662022	99.78%	3	0.73%
菇	3654		12	3	0.0004522%	662025	99.78%	2	0.49%
蔗	3655		15	3	0.0004522%	662028	99.78%	2	0.49%
蕾	3656		17	3	0.0004522%	662031	99.78%	2	0.49%
薑	3657		17	3	0.0004522%	662034	99.78%	2	0.49%
薛	3658		17	3	0.0004522%	662037	99.79%	3	0.73%
藩	3659		19	3	0.0004522%	662040	99.79%	3	0.73%
虹	3660		9	3	0.0004522%	662043	99.79%	3	0.73%
蜓	3661		13	3	0.0004522%	662046	99.79%	3	0.73%
蛻	3662		13	3	0.0004522%	662049	99.79%	3	0.73%
蜻	3663		14	3	0.0004522%	662052	99.79%	3	0.73%
蜥	3664		14	3	0.0004522%	662055	99.79%	1	0.24%
蜘	3665		14	3	0.0004522%	662058	99.79%	3	0.73%
袒	3666		10	3	0.0004522%	662061	99.79%	3	0.73%
褓	3667		14	3	0.0004522%	662064	99.79%	3	0.73%
褥	3668		15	3	0.0004522%	662067	99.79%	3	0.73%
襤	3669		19	3	0.0004522%	662070	99.79%	3	0.73%
覷	3670		19	3	0.0004522%	662073	99.79%	3	0.73%
訛	3671		11	3	0.0004522%	662076	99.79%	2	0.49%
詛	3672		12	3	0.0004522%	662079	99.79%	2	0.49%
諂	3673		15	3	0.0004522%	662082	99.79%	2	0.49%
諫	3674		16	3	0.0004522%	662085	99.79%	2	0.49%
譟	3675		20	3	0.0004522%	662088	99.79%	1	0.24%
譭	3676		20	3	0.0004522%	662091	99.79%	3	0.73%
踹	3677		16	3	0.0004522%	662094	99.79%	2	0.49%
踵	3678		16	3	0.0004522%	662097	99.79%	3	0.73%
踰	3679		16	3	0.0004522%	662100	99.79%	3	0.73%
蹙	3680		18	3	0.0004522%	662103	99.80%	2	0.49%
蹣	3681		18	3	0.0004522%	662106	99.80%	3	0.73%
蹺	3682		19	3	0.0004522%	662109	99.80%	2	0.49%
軋	3683		8	3	0.0004522%	662112	99.80%	3	0.73%
逞	3684		10	3	0.0004522%	662115	99.80%	3	0.73%
逡	3685		10	3	0.0004522%	662118	99.80%	3	0.73%
遐	3686		12	3	0.0004522%	662121	99.80%	3	0.73%
遏	3687		12	3	0.0004522%	662124	99.80%	3	0.73%
遼	3688		15	3	0.0004522%	662127	99.80%	3	0.73%
酌	3689		10	3	0.0004522%	662130	99.80%	3	0.73%
酥	3690		12	3	0.0004522%	662133	99.80%	3	0.73%
酢	3691		12	3	0.0004522%	662136	99.80%	3	0.73%
釆	3692		7	3	0.0004522%	662139	99.80%	3	0.73%
鋤	3693		15	3	0.0004522%	662142	99.80%	3	0.73%
銹	3694		15	3	0.0004522%	662145	99.80%	3	0.73%
鍍	3695		17	3	0.0004522%	662148	99.80%	3	0.73%
鍥	3696		17	3	0.0004522%	662151	99.80%	3	0.73%
鏢	3697		19	3	0.0004522%	662154	99.80%	3	0.73%
鏘	3698		19	3	0.0004522%	662157	99.80%	3	0.73%
鐐	3699		20	3	0.0004522%	662160	99.80%	3	0.73%
阱	3700		6	3	0.0004522%	662163	99.80%	3	0.73%
陝	3701		9	3	0.0004522%	662166	99.80%	3	0.73%
雍	3702		13	3	0.0004522%	662169	99.80%	3	0.73%
靖	3703		13	3	0.0004522%	662172	99.81%	2	0.49%
靼	3704		14	3	0.0004522%	662175	99.81%	1	0.24%
韃	3705		22	3	0.0004522%	662178	99.81%	1	0.24%
韌	3706		12	3	0.0004522%	662181	99.81%	3	0.73%
颯	3707		14	3	0.0004522%	662184	99.81%	2	0.49%
颳	3708		15	3	0.0004522%	662187	99.81%	2	0.49%
飪	3709		12	3	0.0004522%	662190	99.81%	3	0.73%
飴	3710		13	3	0.0004522%	662193	99.81%	3	0.73%
餒	3711		15	3	0.0004522%	662196	99.81%	2	0.49%
餡	3712		16	3	0.0004522%	662199	99.81%	2	0.49%
駿	3713		17	3	0.0004522%	662202	99.81%	2	0.49%
骯	3714		14	3	0.0004522%	662205	99.81%	3	0.73%
鰭	3715		21	3	0.0004522%	662208	99.81%	1	0.24%
鳶	3716		14	3	0.0004522%	662211	99.81%	2	0.49%
鶩	3717		20	3	0.0004522%	662214	99.81%	3	0.73%
鶯	3718		21	3	0.0004522%	662217	99.81%	2	0.49%
麾	3719		15	3	0.0004522%	662220	99.81%	3	0.73%
鼾	3720		17	3	0.0004522%	662223	99.81%	3	0.73%
龜	3721		16	3	0.0004522%	662226	99.81%	3	0.73%
丞	3722		6	2	0.0003014%	662228	99.81%	1	0.24%
亟	3723		8	2	0.0003014%	662230	99.81%	2	0.49%
俚	3724		9	2	0.0003014%	662232	99.81%	1	0.24%
侷	3725		9	2	0.0003014%	662234	99.81%	2	0.49%
俺	3726		10	2	0.0003014%	662236	99.82%	2	0.49%
僂	3727		13	2	0.0003014%	662238	99.82%	2	0.49%
兀	3728		3	2	0.0003014%	662240	99.82%	2	0.49%
冉	3729		5	2	0.0003014%	662242	99.82%	1	0.24%
剋	3730		9	2	0.0003014%	662244	99.82%	2	0.49%
匡	3731		6	2	0.0003014%	662246	99.82%	2	0.49%
卉	3732		5	2	0.0003014%	662248	99.82%	2	0.49%
占	3733		5	2	0.0003014%	662250	99.82%	2	0.49%
叻	3734		5	2	0.0003014%	662252	99.82%	2	0.49%
吭	3735		7	2	0.0003014%	662254	99.82%	2	0.49%
吮	3736		7	2	0.0003014%	662256	99.82%	2	0.49%
呶	3737		8	2	0.0003014%	662258	99.82%	1	0.24%
呤	3738		8	2	0.0003014%	662260	99.82%	2	0.49%
咸	3739		9	2	0.0003014%	662262	99.82%	2	0.49%
唷	3740		10	2	0.0003014%	662264	99.82%	2	0.49%
啕	3741		11	2	0.0003014%	662266	99.82%	2	0.49%
唬	3742		11	2	0.0003014%	662268	99.82%	1	0.24%
啁	3743		11	2	0.0003014%	662270	99.82%	1	0.24%
	3744		12	2	0.0003014%	662272	99.82%	2	0.49%
喙	3745		12	2	0.0003014%	662274	99.82%	1	0.24%
喎	3746		12	2	0.0003014%	662276	99.82%	2	0.49%
嗨	3747		13	2	0.0003014%	662278	99.82%	2	0.49%
嗑	3748		13	2	0.0003014%	662280	99.82%	2	0.49%
嗆	3749		13	2	0.0003014%	662282	99.82%	1	0.24%
嗒	3750		13	2	0.0003014%	662284	99.82%	1	0.24%
噎	3751		15	2	0.0003014%	662286	99.82%	1	0.24%
噁	3752		15	2	0.0003014%	662288	99.82%	2	0.49%
噤	3753		16	2	0.0003014%	662290	99.82%	2	0.49%
噠	3754		16	2	0.0003014%	662292	99.82%	1	0.24%
嚶	3755		20	2	0.0003014%	662294	99.82%	2	0.49%
囫	3756		7	2	0.0003014%	662296	99.82%	2	0.49%
圇	3757		11	2	0.0003014%	662298	99.82%	2	0.49%
壅	3758		16	2	0.0003014%	662300	99.82%	2	0.49%
壆	3759		16	2	0.0003014%	662302	99.83%	1	0.24%
壑	3760		17	2	0.0003014%	662304	99.83%	2	0.49%
奎	3761		9	2	0.0003014%	662306	99.83%	2	0.49%
奠	3762		12	2	0.0003014%	662308	99.83%	2	0.49%
姍	3763		8	2	0.0003014%	662310	99.83%	1	0.24%
姘	3764		9	2	0.0003014%	662312	99.83%	2	0.49%
姣	3765		9	2	0.0003014%	662314	99.83%	2	0.49%
姥	3766		9	2	0.0003014%	662316	99.83%	1	0.24%
娥	3767		10	2	0.0003014%	662318	99.83%	2	0.49%
婀	3768		11	2	0.0003014%	662320	99.83%	2	0.49%
婢	3769		11	2	0.0003014%	662322	99.83%	1	0.24%
媲	3770		13	2	0.0003014%	662324	99.83%	2	0.49%
嫋	3771		13	2	0.0003014%	662326	99.83%	1	0.24%
嬝	3772		16	2	0.0003014%	662328	99.83%	1	0.24%
嬤	3773		17	2	0.0003014%	662330	99.83%	1	0.24%
孑	3774		3	2	0.0003014%	662332	99.83%	2	0.49%
孽	3775		20	2	0.0003014%	662334	99.83%	2	0.49%
宰	3776		10	2	0.0003014%	662336	99.83%	2	0.49%
寇	3777		11	2	0.0003014%	662338	99.83%	2	0.49%
寮	3778		15	2	0.0003014%	662340	99.83%	2	0.49%
岐	3779		7	2	0.0003014%	662342	99.83%	2	0.49%
岱	3780		8	2	0.0003014%	662344	99.83%	1	0.24%
峙	3781		9	2	0.0003014%	662346	99.83%	2	0.49%
崑	3782		11	2	0.0003014%	662348	99.83%	1	0.24%
崔	3783		11	2	0.0003014%	662350	99.83%	2	0.49%
嶂	3784		14	2	0.0003014%	662352	99.83%	2	0.49%
帖	3785		8	2	0.0003014%	662354	99.83%	2	0.49%
帙	3786		8	2	0.0003014%	662356	99.83%	2	0.49%
幔	3787		14	2	0.0003014%	662358	99.83%	2	0.49%
廬	3788		19	2	0.0003014%	662360	99.83%	2	0.49%
徽	3789		17	2	0.0003014%	662362	99.83%	2	0.49%
怏	3790		8	2	0.0003014%	662364	99.83%	1	0.24%
怩	3791		8	2	0.0003014%	662366	99.83%	2	0.49%
怦	3792		8	2	0.0003014%	662368	99.83%	1	0.24%
恁	3793		10	2	0.0003014%	662370	99.84%	2	0.49%
惦	3794		11	2	0.0003014%	662372	99.84%	2	0.49%
悼	3795		11	2	0.0003014%	662374	99.84%	2	0.49%
愜	3796		12	2	0.0003014%	662376	99.84%	2	0.49%
愍	3797		13	2	0.0003014%	662378	99.84%	1	0.24%
慬	3798		14	2	0.0003014%	662380	99.84%	2	0.49%
憋	3799		15	2	0.0003014%	662382	99.84%	2	0.49%
懨	3800		17	2	0.0003014%	662384	99.84%	1	0.24%
懟	3801		18	2	0.0003014%	662386	99.84%	2	0.49%
戊	3802		5	2	0.0003014%	662388	99.84%	1	0.24%
戾	3803		8	2	0.0003014%	662390	99.84%	2	0.49%
拌	3804		8	2	0.0003014%	662392	99.84%	2	0.49%
抿	3805		8	2	0.0003014%	662394	99.84%	1	0.24%
拇	3806		8	2	0.0003014%	662396	99.84%	2	0.49%
拷	3807		9	2	0.0003014%	662398	99.84%	1	0.24%
捎	3808		10	2	0.0003014%	662400	99.84%	2	0.49%
捆	3809		10	2	0.0003014%	662402	99.84%	2	0.49%
掬	3810		11	2	0.0003014%	662404	99.84%	2	0.49%
掂	3811		11	2	0.0003014%	662406	99.84%	2	0.49%
掮	3812		11	2	0.0003014%	662408	99.84%	2	0.49%
掟	3813		11	2	0.0003014%	662410	99.84%	2	0.49%
揖	3814		12	2	0.0003014%	662412	99.84%	2	0.49%
搾	3815		13	2	0.0003014%	662414	99.84%	2	0.49%
搪	3816		13	2	0.0003014%	662416	99.84%	2	0.49%
撂	3817		14	2	0.0003014%	662418	99.84%	2	0.49%
摹	3818		15	2	0.0003014%	662420	99.84%	2	0.49%
撬	3819		15	2	0.0003014%	662422	99.84%	2	0.49%
攘	3820		20	2	0.0003014%	662424	99.84%	1	0.24%
攙	3821		20	2	0.0003014%	662426	99.84%	2	0.49%
攣	3822		23	2	0.0003014%	662428	99.84%	1	0.24%
攸	3823		7	2	0.0003014%	662430	99.84%	2	0.49%
敝	3824		11	2	0.0003014%	662432	99.84%	2	0.49%
斃	3825		17	2	0.0003014%	662434	99.84%	2	0.49%
旛	3826		18	2	0.0003014%	662436	99.85%	2	0.49%
旭	3827		6	2	0.0003014%	662438	99.85%	1	0.24%
旳	3828		7	2	0.0003014%	662440	99.85%	2	0.49%
昵	3829		9	2	0.0003014%	662442	99.85%	1	0.24%
晦	3830		11	2	0.0003014%	662444	99.85%	2	0.49%
曙	3831		17	2	0.0003014%	662446	99.85%	2	0.49%
杏	3832		7	2	0.0003014%	662448	99.85%	2	0.49%
杞	3833		7	2	0.0003014%	662450	99.85%	2	0.49%
杭	3834		8	2	0.0003014%	662452	99.85%	2	0.49%
柵	3835		9	2	0.0003014%	662454	99.85%	1	0.24%
枷	3836		9	2	0.0003014%	662456	99.85%	2	0.49%
栖	3837		10	2	0.0003014%	662458	99.85%	2	0.49%
桎	3838		10	2	0.0003014%	662460	99.85%	2	0.49%
梧	3839		11	2	0.0003014%	662462	99.85%	2	0.49%
梆	3840		11	2	0.0003014%	662464	99.85%	1	0.24%
梏	3841		11	2	0.0003014%	662466	99.85%	2	0.49%
棺	3842		12	2	0.0003014%	662468	99.85%	2	0.49%
棱	3843		12	2	0.0003014%	662470	99.85%	1	0.24%
榨	3844		14	2	0.0003014%	662472	99.85%	2	0.49%
樞	3845		15	2	0.0003014%	662474	99.85%	2	0.49%
橄	3846		16	2	0.0003014%	662476	99.85%	2	0.49%
樵	3847		16	2	0.0003014%	662478	99.85%	2	0.49%
檀	3848		17	2	0.0003014%	662480	99.85%	2	0.49%
檄	3849		17	2	0.0003014%	662482	99.85%	2	0.49%
櫛	3850		17	2	0.0003014%	662484	99.85%	2	0.49%
檳	3851		18	2	0.0003014%	662486	99.85%	2	0.49%
殄	3852		9	2	0.0003014%	662488	99.85%	2	0.49%
殞	3853		14	2	0.0003014%	662490	99.85%	1	0.24%
殯	3854		18	2	0.0003014%	662492	99.85%	2	0.49%
氨	3855		10	2	0.0003014%	662494	99.85%	2	0.49%
氤	3856		10	2	0.0003014%	662496	99.85%	1	0.24%
氳	3857		14	2	0.0003014%	662498	99.85%	1	0.24%
汀	3858		5	2	0.0003014%	662500	99.85%	2	0.49%
汔	3859		6	2	0.0003014%	662502	99.86%	2	0.49%
汶	3860		7	2	0.0003014%	662504	99.86%	2	0.49%
泌	3861		8	2	0.0003014%	662506	99.86%	2	0.49%
沽	3862		8	2	0.0003014%	662508	99.86%	1	0.24%
泄	3863		8	2	0.0003014%	662510	99.86%	2	0.49%
洱	3864		9	2	0.0003014%	662512	99.86%	2	0.49%
涸	3865		11	2	0.0003014%	662514	99.86%	2	0.49%
渤	3866		12	2	0.0003014%	662516	99.86%	2	0.49%
湮	3867		12	2	0.0003014%	662518	99.86%	2	0.49%
渭	3868		12	2	0.0003014%	662520	99.86%	2	0.49%
湃	3869		12	2	0.0003014%	662522	99.86%	2	0.49%
淼	3870		12	2	0.0003014%	662524	99.86%	2	0.49%
漩	3871		14	2	0.0003014%	662526	99.86%	2	0.49%
漣	3872		14	2	0.0003014%	662528	99.86%	2	0.49%
漪	3873		14	2	0.0003014%	662530	99.86%	2	0.49%
潭	3874		15	2	0.0003014%	662532	99.86%	1	0.24%
潘	3875		15	2	0.0003014%	662534	99.86%	2	0.49%
澇	3876		15	2	0.0003014%	662536	99.86%	1	0.24%
澍	3877		15	2	0.0003014%	662538	99.86%	1	0.24%
濘	3878		17	2	0.0003014%	662540	99.86%	2	0.49%
瀆	3879		18	2	0.0003014%	662542	99.86%	2	0.49%
瀕	3880		19	2	0.0003014%	662544	99.86%	2	0.49%
灶	3881		7	2	0.0003014%	662546	99.86%	2	0.49%
炊	3882		8	2	0.0003014%	662548	99.86%	2	0.49%
炙	3883		8	2	0.0003014%	662550	99.86%	2	0.49%
烙	3884		10	2	0.0003014%	662552	99.86%	2	0.49%
煦	3885		13	2	0.0003014%	662554	99.86%	2	0.49%
煸	3886		13	2	0.0003014%	662556	99.86%	1	0.24%
熠	3887		15	2	0.0003014%	662558	99.86%	1	0.24%
燉	3888		16	2	0.0003014%	662560	99.86%	2	0.49%
燎	3889		16	2	0.0003014%	662562	99.86%	2	0.49%
燠	3890		17	2	0.0003014%	662564	99.86%	2	0.49%
燼	3891		18	2	0.0003014%	662566	99.86%	2	0.49%
爍	3892		19	2	0.0003014%	662568	99.87%	2	0.49%
狒	3893		8	2	0.0003014%	662570	99.87%	1	0.24%
狡	3894		9	2	0.0003014%	662572	99.87%	2	0.49%
狽	3895		10	2	0.0003014%	662574	99.87%	2	0.49%
狷	3896		10	2	0.0003014%	662576	99.87%	2	0.49%
猖	3897		11	2	0.0003014%	662578	99.87%	2	0.49%
獗	3898		15	2	0.0003014%	662580	99.87%	2	0.49%
獷	3899		18	2	0.0003014%	662582	99.87%	2	0.49%
玖	3900		7	2	0.0003014%	662584	99.87%	1	0.24%
琪	3901		12	2	0.0003014%	662586	99.87%	2	0.49%
琵	3902		12	2	0.0003014%	662588	99.87%	2	0.49%
琶	3903		12	2	0.0003014%	662590	99.87%	2	0.49%
琛	3904		12	2	0.0003014%	662592	99.87%	1	0.24%
琦	3905		12	2	0.0003014%	662594	99.87%	1	0.24%
瑚	3906		13	2	0.0003014%	662596	99.87%	2	0.49%
璀	3907		15	2	0.0003014%	662598	99.87%	2	0.49%
璣	3908		16	2	0.0003014%	662600	99.87%	2	0.49%
璨	3909		17	2	0.0003014%	662602	99.87%	2	0.49%
瓊	3910		19	2	0.0003014%	662604	99.87%	2	0.49%
疹	3911		10	2	0.0003014%	662606	99.87%	2	0.49%
痙	3912		12	2	0.0003014%	662608	99.87%	1	0.24%
瘁	3913		13	2	0.0003014%	662610	99.87%	2	0.49%
痺	3914		13	2	0.0003014%	662612	99.87%	2	0.49%
瘍	3915		14	2	0.0003014%	662614	99.87%	2	0.49%
瘖	3916		14	2	0.0003014%	662616	99.87%	1	0.24%
瘠	3917		15	2	0.0003014%	662618	99.87%	2	0.49%
癸	3918		9	2	0.0003014%	662620	99.87%	1	0.24%
睏	3919		12	2	0.0003014%	662622	99.87%	1	0.24%
瞽	3920		18	2	0.0003014%	662624	99.87%	2	0.49%
瞿	3921		18	2	0.0003014%	662626	99.87%	2	0.49%
砧	3922		10	2	0.0003014%	662628	99.87%	2	0.49%
砦	3923		11	2	0.0003014%	662630	99.87%	1	0.24%
硅	3924		11	2	0.0003014%	662632	99.87%	1	0.24%
礫	3925		20	2	0.0003014%	662634	99.88%	2	0.49%
竇	3926		20	2	0.0003014%	662636	99.88%	2	0.49%
竽	3927		9	2	0.0003014%	662638	99.88%	2	0.49%
笙	3928		11	2	0.0003014%	662640	99.88%	2	0.49%
筷	3929		13	2	0.0003014%	662642	99.88%	2	0.49%
箋	3930		14	2	0.0003014%	662644	99.88%	2	0.49%
篩	3931		16	2	0.0003014%	662646	99.88%	2	0.49%
簫	3932		18	2	0.0003014%	662648	99.88%	2	0.49%
籐	3933		21	2	0.0003014%	662650	99.88%	2	0.49%
籬	3934		25	2	0.0003014%	662652	99.88%	2	0.49%
粟	3935		12	2	0.0003014%	662654	99.88%	2	0.49%
紘	3936		10	2	0.0003014%	662656	99.88%	2	0.49%
絃	3937		11	2	0.0003014%	662658	99.88%	2	0.49%
絢	3938		12	2	0.0003014%	662660	99.88%	1	0.24%
絹	3939		13	2	0.0003014%	662662	99.88%	2	0.49%
綏	3940		13	2	0.0003014%	662664	99.88%	1	0.24%
